number,line,name,english_name,hanja_name,transfer,distance,cumalative_distance,location
M01,인천공항_자기부상철도,인천공항1터미널,仁川空港1터미널,Incheon Int'l Airport Terminal 1, 인천국제공항철도,0.0,0.0,인천광역시 중구
M02,인천공항_자기부상철도,장기주차장,長期駐車場,Long Term Parking,,0.4,0.4,인천광역시 중구
M03,인천공항_자기부상철도,합동청사,合同廳舍,Administration Complex,,0.5,0.9,인천광역시 중구
M04,인천공항_자기부상철도,파라다이스시티,―,Paradise City,,0.4,1.3,인천광역시 중구
M05,인천공항_자기부상철도,워터파크,―,Water Park,,3.0,4.3,인천광역시 중구
M06,인천공항_자기부상철도,용유,龍遊,Yongyu,,1.2,5.5,인천광역시 중구
